,Magnetic Field (Oe),True Field (Oe),Field correction
1701,78484.3435,1395162.7442967182,-1316678.4007967182
1702,78437.879,1393216.4267638482,-1314778.5477638482
1703,78344.383,1391710.9269874904,-1313366.5439874905
1704,78243.4025,1389698.8961613,-1311455.4936612998
1705,78137.762,1388168.6245594723,-1310030.8625594722
1706,77963.0585,1386401.8942431144,-1308438.8357431144
1707,77902.754,1384739.9024995882,-1306837.1484995882
1708,77800.219,1382828.650392664,-1305028.4313926639
1709,77697.4025,1379376.3775098585,-1301678.9750098584
1710,77587.668,1377489.703362252,-1299902.035362252
1711,77482.3125,1375852.3974149292,-1298370.0849149292
1712,77385.57,1374119.1577217374,-1296733.5877217373
1713,77199.004,1372446.0567445173,-1295247.0527445173
1714,77137.9925,1370569.7012766795,-1293431.7087766796
1715,76955.379,1367070.4199812869,-1290115.040981287
1716,76890.414,1365311.2288143244,-1288420.8148143243
1717,76783.504,1363418.8086585456,-1286635.3046585456
1718,76676.309,1361624.5021898327,-1284948.1931898328
1719,76574.9065,1359888.771271377,-1283313.864771377
1720,76481.9765,1358141.8135220334,-1281659.8370220333
1721,76389.1875,1356439.2648338224,-1280050.0773338224
1722,76284.1135,1354633.2296775419,-1278349.116177542
1723,76173.672,1352910.0519548133,-1276736.3799548133
1724,76071.9845,1351179.1972058301,-1275107.21270583
1725,75971.1445,1349460.0091140668,-1273488.864614067
1726,75792.629,1347625.4931002702,-1271832.8641002702
1727,75647.164,1343990.9094631143,-1268343.7454631142
1728,75590.531,1342277.8675206564,-1266687.3365206565
1729,75493.9295,1340504.836816718,-1265010.907316718
1730,75396.1955,1338730.4461607079,-1263334.250660708
1731,75292.5315,1336968.9543757143,-1261676.4228757143
1732,75191.41,1335341.3152152381,-1260149.9052152382
1733,75090.7145,1333425.099867619,-1258334.385367619
1734,74891.8595,1331498.6968223166,-1256606.8373223166
1735,74825.7655,1330114.1864524067,-1255288.4209524067
1736,74648.379,1326413.0500955984,-1251764.6710955985
1737,74593.582,1324541.8327167826,-1249948.2507167826
1738,74495.57,1322761.094786448,-1248265.5247864479
1739,74397.84,1321115.1405574516,-1246717.3005574516
1740,74290.504,1319504.217714247,-1245213.713714247
1741,74183.168,1317554.0626697682,-1243370.8946697682
1742,74013.2655,1315784.2635639254,-1241770.9980639254
1743,73948.863,1313984.6261210553,-1240035.7631210554
1744,73847.1795,1312508.1918530373,-1238661.0123530373
1745,73755.238,1310808.167252085,-1237052.929252085
1746,73647.902,1308714.108479588,-1235066.206479588
1747,73540.285,1307102.5184779407,-1233562.2334779408
1748,73448.344,1305263.4827998069,-1231815.1387998068
1749,73351.883,1303420.012529189,-1230068.129529189
1750,73249.492,1301583.32775,-1228333.8357499999
1751,73143.992,1300056.3323179793,-1226912.3403179792
1752,73043.1525,1298214.557963668,-1225171.4054636678
1753,72940.762,1296547.8467836939,-1223607.0847836938
1754,72770.7185,1292996.9897386744,-1220226.2712386744
1755,72711.406,1291186.0426261262,-1218474.6366261262
1756,72607.6015,1289426.9433769884,-1216819.3418769883
1757,72504.5,1287643.2853549807,-1215138.7853549807
1758,72394.7655,1285932.5544006089,-1213537.788900609
1759,72301.836,1284078.882268946,-1211777.046268946
1760,72209.469,1282268.7152013243,-1210059.2462013243
1761,72100.1565,1280637.2339158275,-1208537.0774158274
1762,71990.141,1278869.06151792,-1206878.92051792
1763,71882.2425,1277190.901337363,-1205308.6588373631
1764,71773.918,1275370.6824655908,-1203596.7644655907
1765,71668.2775,1273616.3316198236,-1201948.0541198235
1766,71567.297,1271700.8425628312,-1200133.5455628312
1767,71465.328,1269932.992667794,-1198467.664667794
1768,71368.16,1268272.950854874,-1196904.790854874
1770,69389.9455,1233794.2487425134,-1164404.3032425134
1771,69330.0625,1232141.9834672045,-1162811.9209672045
1772,69227.953,1230342.009274296,-1161114.056274296
1773,69122.457,1228699.4740216937,-1159577.0170216938
1774,69021.9025,1226833.8637414502,-1157811.9612414502
1775,68928.973,1224976.552098892,-1156047.579098892
1776,68812.0315,1223175.3583815573,-1154363.3268815572
1777,68686.6175,1221498.2143513875,-1152811.5968513875
1778,68517.5665,1219661.532713816,-1151143.966213816
1779,68451.1875,1216167.8633694106,-1147716.6758694106
1780,68333.9645,1214416.7519012587,-1146082.7874012587
1781,68228.8905,1212659.7291335843,-1144430.8386335843
1782,68043.5975,1210889.2955593553,-1142845.6980593554
1783,67992.4725,1209073.5275243088,-1141081.0550243089
1784,67890.2225,1207445.758617368,-1139555.5361173681
1785,67784.582,1205640.74329057,-1137856.1612905702
1786,67683.742,1203762.6815140566,-1136078.9395140565
1787,67573.156,1202040.737535551,-1134467.581535551
1788,67462.8555,1200120.4272346462,-1132657.571734646
1789,67285.328,1196608.533522269,-1129323.205522269
1790,67224.883,1194970.5356777941,-1127745.6526777942
1791,67118.68,1193241.8795434749,-1126123.199543475
1792,67017.418,1191394.5791126732,-1124377.161112673
1793,66916.1525,1189781.37232948,-1122865.21982948
1794,66734.9535,1187859.3268929496,-1121124.3733929496
1795,66675.4965,1184325.3538670514,-1117649.8573670515
1796,66556.8635,1182644.716159327,-1116087.852659327
1797,66437.9455,1180942.088673937,-1114504.143173937
1798,66341.2035,1179052.502613484,-1112711.2991134839
1799,66243.1875,1177300.7017845188,-1111057.5142845188
1800,66139.664,1175591.601744238,-1109451.937744238
1801,66037.2735,1173789.1218350877,-1107751.8483350878
1802,65927.3985,1171921.920240237,-1105994.521740237
1803,65821.8985,1170326.2528346383,-1104504.3543346385
1804,65647.766,1168396.099935354,-1102748.333935354
1805,65511.475,1164967.1478723988,-1099455.6728723987
1806,65456.3945,1163179.5126280554,-1097723.1181280555
1807,65346.5175,1161429.0801813526,-1096082.5626813525
1808,65240.7365,1159639.2258999036,-1094398.4893999035
1809,65143.1445,1157935.4601581506,-1092792.3156581507
1810,64956.4395,1156045.8137778172,-1091089.374277817
1811,64896.9805,1154468.713742632,-1089571.733242632
1812,64791.197,1152530.4690529562,-1087739.2720529563
1813,64685.5565,1150820.4401026152,-1086134.8836026152
1814,64503.0895,1147245.5018711828,-1082742.4123711828
1815,64451.9645,1145457.9641772483,-1081005.9996772483
1816,64351.2675,1143853.4708636163,-1079502.2033636163
1817,64241.5315,1141963.9347754542,-1077722.4032754542
1818,64139.7035,1140250.3392189303,-1076110.6357189303
1819,64037.594,1138383.5971527568,-1074346.0031527567
1820,63940.709,1136696.9731991158,-1072756.2641991158
1821,63848.627,1134825.4317745238,-1070976.8047745237
1822,63658.8145,1133192.468407059,-1069533.653907059
1823,63598.51,1131446.7830113745,-1067848.2730113745
1824,63500.918,1129549.7267920424,-1066048.8087920423
1825,63404.1735,1127835.5345793925,-1064431.3610793925
1826,63302.488,1126048.3601307762,-1062745.8721307763
1827,63201.084,1124267.2810368508,-1061066.1970368507
1828,63094.0315,1122519.2730060425,-1059425.2415060424
1829,62922.295,1119017.6449495996,-1056095.3499495997
1830,62862.2715,1117325.9917711313,-1054463.7202711313
1831,62757.0545,1115504.979345736,-1052747.924845736
1832,62656.076,1113619.9964497308,-1050963.920449731
1833,62553.6835,1111948.947177014,-1049395.263677014
1834,62455.951,1110191.0584133037,-1047735.1074133037
1835,62357.797,1108359.5010284479,-1046001.7040284479
1836,62254.559,1106731.7401968404,-1044477.1811968404
1837,62157.393,1104971.4564279267,-1042814.0634279266
1838,62060.932,1103098.3768959008,-1041037.4448959008
1839,61945.969,1101270.7805713462,-1039324.8115713461
1840,61827.053,1099567.009397651,-1037739.9563976511
1841,61725.2265,1097808.0730104453,-1036082.8465104453
1842,61628.625,1096101.7295917645,-1034473.1045917645
1843,61532.588,1094354.9238812933,-1032822.3358812933
1844,61444.1775,1092509.3773628417,-1031065.1998628417
1845,61345.457,1090807.728586892,-1029462.2715868918
1846,61173.014,1089060.4740474003,-1027887.4600474003
1847,61112.1445,1087223.7451568611,-1026111.6006568611
1848,61006.363,1085560.7350574324,-1024554.3720574324
1849,60910.6095,1083837.1124835135,-1022926.5029835135
1850,60813.8655,1081993.8203215264,-1021179.9548215264
1851,60711.6135,1080236.4523124788,-1019524.8388124788
1852,60603.715,1078434.0353244466,-1017830.3203244467
1853,60423.643,1074869.312303592,-1014445.669303592
1854,60367.717,1073188.537019417,-1012820.820019417
1855,60265.75,1071438.4953297542,-1011172.7453297542
1856,60168.7245,1069839.861647139,-1009671.1371471391
1857,60075.654,1067846.1426377387,-1007770.4886377387
1858,59974.8165,1066170.4342715277,-1006195.6177715277
1859,59874.1195,1064280.0381989188,-1004405.9186989188
1860,59777.092,1062607.8182608467,-1002830.7262608467
1861,59680.207,1060792.0336629602,-1001111.8266629601
1862,59502.2575,1059153.7911644503,-999651.5336644504
1863,59379.5275,1057277.2727216512,-997897.7452216513
1864,59319.504,1055537.891775596,-996218.387775596
1865,59211.6035,1051864.2729439922,-992652.6694439922
1866,59094.8065,1050344.3810703435,-991249.5745703436
1867,58975.75,1048389.5383200824,-989413.7883200824
1868,58873.7815,1046775.8589437453,-987902.0774437452
1869,58772.9435,1044986.6095089228,-986213.6660089227
1870,58661.795,1043127.255117305,-984465.4601173049
1871,58548.951,1041366.0904204891,-982817.1394204891
1872,58443.029,1039797.3043195739,-981354.2753195739
1873,58346.285,1037835.6165142355,-979489.3315142355
1874,58176.8085,1036042.1115052677,-977865.3030052676
1875,58121.4455,1034399.7758615238,-976278.3303615238
1876,58019.477,1032523.862348063,-974504.3853480631
1877,57912.848,1029001.7318037116,-971088.8838037116
1878,57801.133,1027193.7143430746,-969392.5813430746
1879,57690.127,1025486.4212167517,-967796.2942167517
1880,57579.121,1023727.8597957335,-966148.7387957334
1881,57473.4785,1026309.0373767902,-968835.5588767902
1882,57372.217,1019413.8508066988,-962041.6338066988
1883,57275.4765,1017765.0540252818,-960489.5775252818
1884,57177.1775,1015824.860526861,-958647.683026861
1885,57077.326,1014132.3789305469,-957055.0529305469
1886,56980.443,1012361.6801372137,-955381.2371372137
1887,56884.123,1010479.273540462,-953595.150540462
1888,56782.1565,1008787.5955460039,-952005.4390460039
1889,56672.2795,1007197.5856771647,-950525.3061771648
1890,56486.9845,1005291.823202789,-948804.8387027889
1891,56425.6915,1003415.9373508237,-946990.2458508237
1892,56328.5235,1001660.0460855123,-945331.5225855123
1893,56232.205,1000010.1354173269,-943777.930417327
1894,56126.1405,996496.0800550232,-940369.9395550232
1895,56005.67,994784.0060829408,-938778.3360829408
1896,55884.3535,993031.8082290618,-937147.4547290618
1897,55782.1035,991132.6858352742,-935350.5823352742
1898,55676.744,989397.0372662329,-933720.2932662329
1899,55566.16,987660.2642264763,-932094.1042264763
1900,55473.797,985764.1689332123,-930290.3719332123
1901,55372.3925,984174.5451282599,-928802.15262826
1902,55265.3395,982399.0065660167,-927133.6670660167
1903,55097.1345,980664.9924220914,-925567.8579220914
1904,55046.998,978876.7404196409,-923829.7424196409
1905,54954.209,977142.2270254466,-922188.0180254466
1906,54851.6735,975332.4842120374,-920480.8107120374
1907,54754.6485,973609.0482823681,-918854.3997823681
1908,54629.9435,970114.4685239511,-915484.5250239511
1909,54501.1425,968316.7668682948,-913815.6243682948
1910,54393.9475,966572.4471614403,-912178.4996614403
1911,54281.9515,964726.5837350027,-910444.6322350027
1912,54180.125,962932.3356145507,-908752.2106145507
1913,54091.998,961305.8908587734,-907213.8928587734
1914,53995.3945,959491.0101248649,-905495.6156248648
1915,53895.4025,957724.9448576294,-903829.5423576294
1916,53798.6605,955869.8991190848,-902071.2386190848
1917,53692.172,954260.5712349293,-900568.3992349292
1918,53586.25,952372.176177103,-898785.926177103
1919,53400.953,950644.1552756524,-897243.2022756524
1920,53349.123,948992.6310198081,-895643.5080198081
1921,53256.334,947128.2138414929,-893871.8798414929
1922,53159.873,945372.246965538,-892212.373965538
1923,53058.047,943559.733984547,-890501.686984547
1924,52955.936,941851.8303556126,-888895.8943556126
1925,52845.211,939985.277034556,-887140.066034556
1926,52733.076,936467.7958687105,-883734.7198687105
1927,52621.2225,934741.3948277452,-882120.1723277451
1928,52515.863,933009.5134675934,-880493.6504675933
1929,52419.2595,931179.6986003488,-878760.4391003487
1930,52317.7145,929470.7057155623,-877152.9912155623
1931,52211.2285,927644.4645968726,-875433.2360968726
1932,52100.3635,925981.5625008752,-873881.1990008752
1933,51998.252,924132.2614357594,-872134.0094357594
1934,51905.6055,922378.1060626511,-870472.5005626512
1935,51723.9825,920755.2717310295,-869031.2892310295
1936,51682.3185,918872.8631983965,-867190.5446983965
1937,51589.672,917081.6740977142,-865492.0020977142
1938,51416.2405,915246.6432536847,-863830.4027536848
1939,51355.6505,913715.0524756333,-862359.4019756333
1940,51257.3575,911808.4592064002,-860551.1017064002
1941,51158.92,910166.9863954916,-859008.0663954916
1942,51057.6565,908196.7705279035,-857139.1140279034
1943,50956.5355,906572.8428885341,-855616.3073885341
1944,50863.3225,904725.5545403525,-853862.2320403525
1945,50765.0255,902981.5254454028,-852216.4999454028
1946,50663.4805,901243.7611929137,-850580.2806929138
1947,50562.219,899365.2553760619,-848803.0363760618
1948,50459.6875,897727.8920459909,-847268.2045459909
1949,50358.4235,895825.7719137478,-845467.3484137477
1950,50258.289,894172.1487393075,-843913.8597393075
1951,50165.7835,892412.4058149047,-842246.6223149047
1952,50063.674,890582.574019749,-840518.900019749
1953,49961.8475,888752.1325959935,-838790.2850959934
1954,49869.7635,887040.6831463063,-837170.9196463063
1955,49766.0995,885254.1529877657,-835488.0534877657
1956,49652.9765,881790.9757541905,-832137.9992541905
1957,49543.0995,880011.3320255843,-830468.2325255843
1958,49437.1755,878311.6718740026,-828874.4963740025
1959,49335.207,876484.6213597541,-827149.4143597541
1960,49233.2385,874732.5363513938,-825499.2978513938
1961,49131.129,872990.7188383423,-823859.5898383424
1962,49028.3125,871237.7825673822,-822209.4700673822
1963,48925.496,869353.9355566782,-820428.4395566782
1964,48829.037,867627.3655945213,-818798.3285945213
1965,48732.576,865873.5304165328,-817140.9544165328
1966,48635.834,864074.7388656846,-815438.9048656846
1967,48529.346,862296.0098071364,-813766.6638071364
1968,48427.799,860586.848772247,-812159.049772247
1969,48327.1035,858817.4535926898,-810490.3500926899
1970,48224.994,856912.9040223383,-808687.9100223384
1971,48132.7695,855217.5358536628,-807084.7663536627
1972,47975.58,853448.1587906783,-805472.5787906783
1973,47923.467,851694.993325771,-803771.526325771
1974,47830.961,849874.9537382612,-802043.9927382612
1975,47728.992,848167.0971879433,-800438.1051879433
1976,47616.8555,846384.9754476191,-798768.1199476192
1977,47510.6505,844653.0968256589,-797142.4463256589
1978,47400.207,842847.0252175418,-795446.8182175418
1979,47289.621,841119.1512291247,-793829.5302291247
1980,47188.6405,839440.8954750953,-792252.2549750953
1981,47095.994,837649.8697784813,-790553.8757784814
1982,47007.7245,835811.6784668958,-788803.9539668958
1983,46916.0665,834143.4629622187,-787227.3964622187
1984,46823.2795,832166.9024066472,-785343.6229066473
1985,46718.7675,830547.8158161789,-783829.048316179
1986,46622.166,828765.1699028186,-782143.0039028187
1987,46541.383,827009.397524027,-780468.014524027
1988,46442.9435,825210.7273223206,-778767.7838223205
1989,46345.7775,823373.5501376203,-777027.7726376203
1990,46248.469,821594.7394515714,-775346.2704515713
1991,46140.5685,819975.8928590489,-773835.3243590489
1992,46038.885,818152.3423577362,-772113.4573577362
1993,45937.057,816288.2583797439,-770351.2013797439
1994,45844.549,814613.306253462,-768768.757253462
1995,45752.043,812723.9070038829,-766971.864003883
1996,45649.6505,811162.3583974736,-765512.7078974736
1997,45547.965,809239.828119704,-763691.8631197041
1998,45446.42,807499.3574979601,-762052.93749796
1999,45345.4395,805756.6276489254,-760411.1881489254
2000,45238.67,803901.6765730296,-758663.0065730296
2001,45139.668,802175.1946897554,-757035.5266897555
2002,45046.7385,800428.7642591364,-755382.0257591364
2003,44949.1485,798612.6436443822,-753663.4951443822
2004,44851.9825,796852.1579096796,-752000.1754096795
2005,44751.002,795084.4029559434,-750333.4009559434
2006,44653.2695,793344.2545050579,-748690.9850050579
2007,44551.299,791549.6980659884,-746998.3990659884
2008,44446.506,789744.2267841519,-745297.7207841518
2009,44350.3285,788027.8089169872,-743677.4804169871
2010,44253.303,786238.8834419975,-741985.5804419975
2011,44155.4315,784388.6967312767,-740233.2652312767
2012,44057.1365,782795.8843151338,-738738.7478151338
2013,43956.156,781079.002609794,-737122.8466097941
2014,43860.541,779142.5533186113,-735282.0123186114
2015,43763.092,777387.276698498,-733624.1846984981
2016,43659.994,775488.955346951,-731828.9613469511
2017,43557.8845,773857.4701187529,-730299.5856187529
